Eviction ID,Address,City,State,Year,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Reason
M142443,2400 Block Of Clay  Street,San Francisco,CA,2014,94115,10/30/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,10/29/2017,2,Pacific Heights,"(37.7908970825206, -122.43317721537)",Owner Move In
M110658,200 Block Of Chestnut  Street,San Francisco,CA,2011,94133,04/20/2011,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.8044102455856, -122.407535183782)",Capital Improvement
M140718,1200 Block Of Jackson  Street,San Francisco,CA,2014,94109,04/07/2014,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7949369490081, -122.415660216455)",Illegal Use
M131474,1100 Block Of Alabama  Street,San Francisco,CA,2013,94110,07/31/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7534815567767, -122.411110362482)",Nuisance
M131199,200 Block Of Broad  Street,San Francisco,CA,2013,94112,06/24/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Oceanview/Merced/Ingleside,"(37.7131061955246, -122.460796179472)",Nuisance
M111342,400 Block Of Vidal  Drive,San Francisco,CA,2011,94132,08/12/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7167034239872, -122.484852300777)",Breach
M122197,2000 Block Of Judah  Street,San Francisco,CA,2012,94122,11/09/2012,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7614485029679, -122.483963466732)",Ellis Act WithDrawal
M152804,800 Block Of Bush  Street,San Francisco,CA,2015,94108,10/13/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7897914508404, -122.411243472892)",Breach
M111318,100 Block Of Bucareli  Drive,San Francisco,CA,2011,94132,08/12/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7164896704035, -122.480706765035)",Breach
M111390,200 Block Of Cardenas  Avenue,San Francisco,CA,2011,94132,08/19/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7191434664513, -122.475982335074)",Breach
M142474,600 Block Of 9th  Avenue,San Francisco,CA,2014,94118,12/02/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,12/01/2017,1,Inner Richmond,"(37.7761522138023, -122.467222435104)",Owner Move In
M152969,1300 Block Of 48th  Avenue,San Francisco,CA,2015,94122,10/30/2015,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7612569996399, -122.50820214392)",Breach
M131192,1000 Block Of York  Street,San Francisco,CA,2013,94110,06/21/2013,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7552580411775, -122.408352038955)",Non Payment
M111571,100 Block Of Freelon  Street,San Francisco,CA,2011,94103,09/26/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7781439843537, -122.397731514336)",Breach
M141672,1000 Block Of Washington  Street,San Francisco,CA,2014,94108,07/28/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7945246983123, -122.410940056811)",Breach
M110846,300 Block Of Arballo  Drive,San Francisco,CA,2011,94132,05/20/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.720124587971, -122.483106168792)",Breach
M111669,0 Block Of Gold Mine  Drive,San Francisco,CA,2011,94131,10/07/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.7438135297475, -122.4371955331)",Breach
M140399,100 Block Of Precita  Avenue,San Francisco,CA,2014,94110,02/26/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Bernal Heights,"(37.7471529748942, -122.417246254252)",Nuisance
M130254,100 Block Of Font  Boulevard,San Francisco,CA,2013,94132,02/14/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.715545052959, -122.473629919957)",Breach
M130282,100 Block Of Fair Oaks  Street,San Francisco,CA,2013,94114,03/06/2013,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,02/28/2016,8,Mission,"(37.7543002543885, -122.424281978821)",Owner Move In
M111925,100 Block Of Anza  Street,San Francisco,CA,2011,94118,11/21/2011,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,,1,Lone Mountain/USF,"(37.7810168561059, -122.448161393862)",Unapproved Subtenant
M131811,200 Block Of Flood  Avenue,San Francisco,CA,2013,94112,09/11/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,West of Twin Peaks,"(37.729839753888, -122.445429885089)",Nuisance
M110723,500 Block Of Capp  Street,San Francisco,CA,2011,94110,05/05/2011,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,9,Mission,"(37.7578954431743, -122.417957287118)",Ellis Act WithDrawal
M152326,400 Block Of Munich  Street,San Francisco,CA,2015,94112,09/02/2015,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,11,Excelsior,"(37.7185715444076, -122.428641751735)",Demolition
M111557,300 Block Of Serrano  Drive,San Francisco,CA,2011,94132,09/22/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7190118677214, -122.480450749483)",Breach
M150425,0 Block Of 28th  Street,San Francisco,CA,2015,94110,03/02/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.7455620346289, -122.423383985823)",Breach
M140049,300 Block Of Bryant  Street,San Francisco,CA,2014,94107,01/08/2014,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Financial District/South Beach,"(37.7852209686981, -122.390882646599)",Illegal Use
M151741,1100 Block Of Mission  Street,San Francisco,CA,2015,94103,07/13/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7777903091017, -122.412834332583)",Nuisance
M111523,600 Block Of Arballo  Drive,San Francisco,CA,2011,94132,09/22/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7158663997835, -122.483225470698)",Breach
M110954,200 Block Of Laussat  Street,San Francisco,CA,2011,94117,09/16/2011,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,09/08/2014,5,Hayes Valley,"(37.7714809363855, -122.431165448605)",Owner Move In
M142565,0 Block Of Linda  Street,San Francisco,CA,2014,94110,11/19/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Mission,"(37.760825729846, -122.42287910622)",Breach
M121171,900 Block Of Geary  Street,San Francisco,CA,2012,94109,07/27/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7859427265806, -122.418902557702)",Nuisance
M151612,2200 Block Of Larkin  Street,San Francisco,CA,2015,94109,06/30/2015,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,3,Russian Hill,"(37.7983546463542, -122.420635608272)",Capital Improvement
M151448,1300 Block Of 41st  Avenue,San Francisco,CA,2015,94122,06/10/2015,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7615947608981, -122.500563667463)",Ellis Act WithDrawal
M111868,2800 Block Of Steiner  Street,San Francisco,CA,2011,94123,11/16/2011,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,11/15/2014,2,Pacific Heights,"(37.7954739919043, -122.436923669006)",Owner Move In
M151425,0 Block Of Congo  Street,San Francisco,CA,2015,94131,06/08/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Nuisance
M122312,1400 Block Of 6th  Avenue,San Francisco,CA,2012,94122,12/19/2012,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,,5,Inner Sunset,"(37.7613809732767, -122.462976036589)",Unapproved Subtenant
M112003,200 Block Of Leavenworth  Street,San Francisco,CA,2011,94102,12/06/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7832504152422, -122.414216003054)",Breach
M130482,0 Block Of College  Terrace,San Francisco,CA,2013,94112,03/22/2013,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,8,Bernal Heights,"(37.7345134705133, -122.426257075888)",Late Payments
M121378,1100 Block Of Market  Street,San Francisco,CA,2012,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,6,South of Market,"(37.7795310847755, -122.413542549251)",Development
M141308,1300 Block Of Leavenworth  Street,San Francisco,CA,2014,94109,06/16/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,06/11/2017,3,Nob Hill,"(37.7934615972595, -122.416134028142)",Owner Move In
M111856,3400 Block Of 26th  Street,San Francisco,CA,2011,94110,11/14/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7490448498639, -122.418983577329)",Breach
M153140,3700 Block Of Cesar Chavez  Street,San Francisco,CA,2015,94110,11/12/2015,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.7478492011035, -122.423619315266)",Nuisance
M140600,300 Block Of Arballo  Drive,San Francisco,CA,2014,94132,03/26/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.720124587971, -122.483106168792)",Nuisance
M121496,3500 Block Of 21st  Street,San Francisco,CA,2012,94114,08/20/2012,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,8,Castro/Upper Market,"(37.7566507675576, -122.426204935335)",Ellis Act WithDrawal
M152310,0 Block Of Moneta  Way,San Francisco,CA,2015,94112,09/02/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Outer Mission,"(37.7129011059203, -122.449757085606)",Breach
M142571,100 Block Of 2nd  Avenue,San Francisco,CA,2014,94118,11/21/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,1,Inner Richmond,"(37.7852692576441, -122.460358015438)",Breach
M131640,300 Block Of Serrano  Drive,San Francisco,CA,2013,94132,08/22/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7191183784423, -122.48048461062)",Breach
M120706,3200 Block Of Sacramento  Street,San Francisco,CA,2012,94115,05/15/2012,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Presidio Heights,"(37.7882208818889, -122.446270384601)",Non Payment
M121605,1500 Block Of Mason  Street,San Francisco,CA,2012,94133,08/27/2012,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,3,Chinatown,"(37.7976573707563, -122.411923657548)",Condo Conversion
M121174,4200 Block Of Cesar Chavez  Street,San Francisco,CA,2012,94131,07/30/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.7472724731458, -122.435154168376)",Nuisance
M130675,500 Block Of Lombard  Street,San Francisco,CA,2013,94133,04/15/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,3,North Beach,"(37.8031454519573, -122.410037627171)",Ellis Act WithDrawal
M120659,100 Block Of 29th  Street,San Francisco,CA,2012,94110,05/07/2012,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.7439450001678, -122.423532422767)",Nuisance
M120490,300 Block Of Prentiss  Street,San Francisco,CA,2012,94110,03/09/2012,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,9,Bernal Heights,"(37.7389812024426, -122.4121274057)",Ellis Act WithDrawal
M120781,1400 Block Of 31st  Avenue,San Francisco,CA,2012,94122,08/08/2012,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,08/01/2015,4,Sunset/Parkside,"(37.7602025065087, -122.48971864964)",Owner Move In
M131564,400 Block Of Sanchez  Street,San Francisco,CA,2013,94114,08/09/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Castro/Upper Market,"(37.7615591121713, -122.430542885332)",Breach
M140927,100 Block Of Font  Boulevard,San Francisco,CA,2014,94132,04/24/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.715545052959, -122.473629919957)",Breach
M132077,300 Block Of Arballo  Drive,San Francisco,CA,2013,94132,10/15/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.720124587971, -122.483106168792)",Breach
M111132,100 Block Of Font  Boulevard,San Francisco,CA,2011,94132,07/13/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.715545052959, -122.473629919957)",Breach
M150217,200 Block Of 9th  Street,San Francisco,CA,2015,94103,01/28/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.774817064227, -122.412845031059)",Breach
M131086,100 Block Of Parker  Street,San Francisco,CA,2013,94118,06/10/2013,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,,,,Late Payments
M130106,100 Block Of Cambon  Drive,San Francisco,CA,2013,94132,01/18/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7166731173383, -122.474173684903)",Breach
M130127,1000 Block Of 75th  Avenue,San Francisco,CA,2013,941,01/22/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Nuisance
M111340,300 Block Of Serrano  Drive,San Francisco,CA,2011,94132,08/12/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7191183784423, -122.48048461062)",Breach
M131626,900 Block Of Post  Street,San Francisco,CA,2013,94109,08/20/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7871735246735, -122.417641342758)",Nuisance
M153366,800 Block Of Geary  Street,San Francisco,CA,2015,94109,12/11/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7861514011842, -122.417257624004)",Breach
M140006,0 Block Of Baltimore  Way,San Francisco,CA,2014,94112,01/13/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,01/09/2017,11,Excelsior,"(37.7099410457845, -122.431030442526)",Owner Move In
M121673,1600 Block Of 47th  Avenue,San Francisco,CA,2012,94122,09/06/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7557178464174, -122.506601919463)",Nuisance
M140810,1400 Block Of Broadway  Street,San Francisco,CA,2014,94109,04/11/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Breach
M141284,0 Block Of Ordway  Street,San Francisco,CA,2014,94134,06/03/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,06/04/2017,10,Portola,"(37.7202431401958, -122.40114614375)",Owner Move In
M130333,300 Block Of Serrano  Drive,San Francisco,CA,2013,94132,02/21/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7190118677214, -122.480450749483)",Breach
M111921,1100 Block Of Broadway  Street,San Francisco,CA,2011,94109,11/18/2011,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Multiple
M142562,1500 Block Of Broadway  Street,San Francisco,CA,2014,94109,11/19/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Breach
M131039,100 Block Of Central  Avenue,San Francisco,CA,2013,94117,06/03/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Haight Ashbury,"(37.7708835970241, -122.443810949322)",Breach
M131067,0 Block Of Edinburgh  Street,San Francisco,CA,2013,94112,06/05/2013,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Excelsior,"(37.7280656597949, -122.426921734273)",Non Payment
M111423,800 Block Of Greenwich  Street,San Francisco,CA,2011,94133,09/01/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Russian Hill,"(37.8018964095187, -122.413270635249)",Breach
M141188,1500 Block Of Pine  Street,San Francisco,CA,2014,94109,05/29/2014,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7894620137254, -122.421303397419)",Capital Improvement
M110163,2100 Block Of California  Street,San Francisco,CA,2011,94115,02/15/2011,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,5,Pacific Heights,"(37.7893748865175, -122.429717207144)",Capital Improvement
M120214,900 Block Of Athens  Street,San Francisco,CA,2012,94112,02/15/2012,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Excelsior,"(37.7140870273948, -122.434029836105)",Nuisance
M120986,557500 Block Of Frederick  Street,San Francisco,CA,2012,94117,07/05/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Inner Sunset,"(37.7662155355648, -122.45375907014)",Breach
M130153,1300 Block Of Grove  Street,San Francisco,CA,2013,94117,01/24/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Hayes Valley,"(37.7757652648937, -122.438812235564)",Breach
M132253,1900 Block Of Franklin  Street,San Francisco,CA,2013,94109,10/29/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Pacific Heights,"(37.7923946743847, -122.424497572041)",Breach
M110960,2600 Block Of 15th  Avenue,San Francisco,CA,2011,94127,09/30/2011,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,09/29/2014,7,West of Twin Peaks,"(37.7385789585815, -122.471097555593)",Owner Move In
M150218,200 Block Of 11th  Street,San Francisco,CA,2015,94103,01/28/2015,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Mission,"(37.7723652525451, -122.414746124181)",Illegal Use
M132365,100 Block Of Gough  Street,San Francisco,CA,2013,94102,11/20/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,5,Hayes Valley,"(37.7747945946733, -122.422481808105)",Ellis Act WithDrawal
M150494,1300 Block Of Market  Street,San Francisco,CA,2015,94102,03/06/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.777083463941, -122.416979326588)",Breach
M111276,300 Block Of 7th  Avenue,San Francisco,CA,2011,94118,08/03/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,1,Inner Richmond,"(37.7819250815753, -122.465491719749)",Breach
M140314,300 Block Of Frederick  Street,San Francisco,CA,2014,94117,02/14/2014,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,,5,Haight Ashbury,"(37.7667464359095, -122.449598295996)",Roommate Same Unit
M151238,0 Block Of Parker  Avenue,San Francisco,CA,2015,94118,05/18/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Presidio Heights,"(37.785139984158, -122.454627027514)",Breach
M142257,600 Block Of Oak  Street,San Francisco,CA,2014,94117,10/10/2014,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Hayes Valley,"(37.7741312122688, -122.430012452765)",Illegal Use
M153407,100 Block Of Gonzalez  Drive,San Francisco,CA,2015,94132,12/16/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7178011297359, -122.47538958168)",Breach
M131551,0 Block Of Chumasero  Drive,San Francisco,CA,2013,94132,08/06/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7132391318114, -122.472972400464)",Breach
M140020,200 Block Of Lawton  Street,San Francisco,CA,2014,94122,02/07/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,02/05/2017,7,Inner Sunset,"(37.758535429038, -122.465101514946)",Owner Move In
M140722,1500 Block Of Fell  Street,San Francisco,CA,2014,94117,04/09/2014,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,5,Lone Mountain/USF,"(37.7733723701136, -122.4434015734)",Late Payments
M120733,1500 Block Of Jackson  Street,San Francisco,CA,2012,94109,05/16/2012,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,3,Russian Hill,"(37.7943031180837, -122.420589480858)",Ellis Act WithDrawal
M111672,300 Block Of Lyon  Street,San Francisco,CA,2011,94117,10/11/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Lone Mountain/USF,"(37.7738827777102, -122.442728169969)",Nuisance
M151823,100 Block Of Broad  Street,San Francisco,CA,2015,94112,07/15/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Oceanview/Merced/Ingleside,"(37.7132377404744, -122.457539370247)",Breach
M141507,1300 Block Of Hyde  Street,San Francisco,CA,2014,94109,07/02/2014,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Russian Hill,"(37.7932523520764, -122.417779084247)",Non Payment
M151117,200 Block Of Sawyer  Street,San Francisco,CA,2015,94134,05/11/2015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Visitacion Valley,"(37.7146687722439, -122.413812172424)",Non Payment
M141843,500 Block Of Capp  Street,San Francisco,CA,2014,94110,08/19/2014,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7579037625815, -122.417819318278)",Non Payment
M151925,2400 Block Of Buchanan  Street,San Francisco,CA,2015,94115,07/24/2015,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,,2,Pacific Heights,"(37.7924401820716, -122.431245878569)",Condo Conversion
M150637,3600 Block Of Clay  Street,San Francisco,CA,2015,94118,03/26/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Presidio Heights,"(37.7882786695049, -122.452936734544)",Breach
M151518,0 Block Of Terra Vista  Avenue,San Francisco,CA,2015,94115,06/15/2015,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,2,Lone Mountain/USF,"(37.7815553117685, -122.442558983109)",Capital Improvement
M131098,1400 Block Of 34th  Avenue,San Francisco,CA,2013,94122,06/12/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7600606655727, -122.49293341761)",Breach
M120104,0 Block Of Buena Vista  Terrace,San Francisco,CA,2012,94117,01/20/2012,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,8,Castro/Upper Market,"(37.7680875383828, -122.438217883386)",Demolition
M130640,400 Block Of Ellis  Street,San Francisco,CA,2013,94102,04/05/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7848073883993, -122.413615438151)",Nuisance
M122304,2900 Block Of California  Street,San Francisco,CA,2012,94115,12/17/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,2,Pacific Heights,"(37.7878056332589, -122.442942312509)",Late Payments
M142322,2300 Block Of North Point  Street,San Francisco,CA,2014,94123,10/22/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Marina,"(37.802403146838, -122.44589159407)",Breach
M111387,700 Block Of Sargent  Street,San Francisco,CA,2011,94132,08/19/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Oceanview/Merced/Ingleside,"(37.7160409512333, -122.469368047188)",Nuisance
M151662,0 Block Of Church  Street,San Francisco,CA,2015,94114,06/30/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,06/22/2018,8,Hayes Valley,"(37.7698987248045, -122.429248840505)",Owner Move In
M150931,900 Block Of Valencia  Street,San Francisco,CA,2015,94110,04/22/2015,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7581042107699, -122.421163821355)",Capital Improvement
M142573,1100 Block Of Broadway  Road,San Francisco,CA,2014,94109,11/21/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Breach
M111419,700 Block Of Bush  Street,San Francisco,CA,2011,94108,09/01/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7901097086447, -122.409620558277)",Breach
M120278,900 Block Of Oak  Street,San Francisco,CA,2012,94117,02/29/2012,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Haight Ashbury,"(37.7733932785205, -122.434919576262)",Nuisance
M120285,1200 Block Of Grant  Avenue,San Francisco,CA,2012,94133,03/01/2012,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.798329334083, -122.40704747764)",Access Denial
M121811,300 Block Of S Van Ness  Avenue,San Francisco,CA,2012,94103,09/17/2012,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7676009995287, -122.417792787987)",Non Payment
M140548,500 Block Of Shotwell  Street,San Francisco,CA,2014,94110,03/12/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7596358018242, -122.41578502652)",Breach
M153373,1700 Block Of 45th  Avenue,San Francisco,CA,2015,94122,12/14/2015,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7539420713738, -122.504467329084)",Non Payment
M142280,1000 Block Of Bush  Street,San Francisco,CA,2014,94109,10/15/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7893703537131, -122.414539182937)",Breach
M140994,900 Block Of Plymouth  Avenue,San Francisco,CA,2014,94112,05/09/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,05/01/2017,11,Oceanview/Merced/Ingleside,"(37.7191336252498, -122.456189654262)",Owner Move In
M130044,1600 Block Of 10th  Avenue,San Francisco,CA,2013,94122,01/04/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,7,Inner Sunset,"(37.7574627754822, -122.466996544602)",Ellis Act WithDrawal
M110773,500 Block Of Gonzalez  Drive,San Francisco,CA,2011,94132,05/12/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.716186018536, -122.478766170042)",Breach
