eviction_id,address,zip,file date,year,reason,latitude,longitude,supervisor_district,neighborhood
M141108,300 Block of Randolph Street,94132,5/19/14,2014,Nuisance,37.7142286,-122.4657485,11,Oceanview/Merced/Ingleside
M141111,1100 Block of Mission Street,94103,5/19/14,2014,Breach,37.77779031,-122.4128343,6,South of Market
M141109,1100 Block of Chestnut Street,94109,5/19/14,2014,Breach,37.80247131,-122.4227964,2,Russian Hill
M141107,300 Block of Union Street,94133,5/19/14,2014,Breach,37.80103988,-122.4048459,3,North Beach
M141110,4200 Block of Cabrillo Street,94121,5/19/14,2014,Breach,37.7735846,-122.5041484,1,Outer Richmond
M141106,5300 Block of Diamond Heights Boulevard,94131,5/16/14,2014,Non Payment,37.74279226,-122.436288,8,Noe Valley
M141105,1600 Block of Green Street,94123,5/16/14,2014,Breach,37.79725002,-122.4262476,2,Marina
M141104,3500 Block of Divisadero Street,94123,5/16/14,2014,Non Payment,37.802315,-122.4432502,2,Marina
M141098,100 Block of Varennes Street,94133,5/15/14,2014,Illegal Use,37.80119682,-122.4069627,3,North Beach
M141099,1100 Block of Mission Street,94103,5/15/14,2014,Breach,37.77779031,-122.4128343,6,South of Market
M141101,200 Block of 9th Street,94118,5/15/14,2014,Nuisance,37.77394504,-122.4119382,6,South of Market
M141000,200 Block of Precita Avenue,94110,5/15/14,2014,Owner Move In,37.74737475,-122.4155019,9,Bernal Heights
M141103,2400 Block of Folsom Street,94110,5/15/14,2014,Breach,37.75810086,-122.4145468,9,Mission
M140999,1800 Block of 39th Avenue,94122,5/15/14,2014,Owner Move In,37.75236408,-122.4977674,4,Sunset/Parkside
M141102,100 Block of Varennes Street,94133,5/15/14,2014,Illegal Use,37.80119682,-122.4069627,3,North Beach
M141100,200 Block of 9th Street,94118,5/15/14,2014,Nuisance,37.77394504,-122.4119382,6,South of Market
M141097,700 Block of 20th Avenue,94121,5/15/14,2014,Non Payment,37.77374469,-122.4789734,1,Outer Richmond
M141097,700 Block of 20th Avenue,94121,5/15/14,2014,Breach,37.77374469,-122.4789734,1,Outer Richmond
M141097,700 Block of 20th Avenue,94121,5/15/14,2014,Nuisance,37.77374469,-122.4789734,1,Outer Richmond
M141092,500 Block of 41st Avenue,94121,5/14/14,2014,Nuisance,37.77834292,-122.501871,1,Outer Richmond
M141092,500 Block of 41st Avenue,94121,5/14/14,2014,Roommate Same Unit,37.77834292,-122.501871,1,Outer Richmond
M141092,500 Block of 41st Avenue,94121,5/14/14,2014,Other Cause,37.77834292,-122.501871,1,Outer Richmond
M141090,500 Block of Capp Street,94110,5/14/14,2014,Non Payment,37.75790376,-122.4178193,9,Mission
M141091,300 Block of Ellis Street,94102,5/14/14,2014,Nuisance,37.78502466,-122.4119719,6,Tenderloin
M141094,1200 Block of 45th Avenue,94122,5/14/14,2014,Nuisance,37.76327038,-122.505123,4,Sunset/Parkside
M141095,200 Block of Wheeler Avenue,94134,5/14/14,2014,Breach,37.71258248,-122.3997119,10,Bayview Hunters Point
M141095,200 Block of Wheeler Avenue,94134,5/14/14,2014,Nuisance,37.71258248,-122.3997119,10,Bayview Hunters Point
M141087,700 Block of 20th Avenue,94121,5/14/14,2014,Breach,37.77374469,-122.4789734,1,Outer Richmond
M141087,700 Block of 20th Avenue,94121,5/14/14,2014,Nuisance,37.77374469,-122.4789734,1,Outer Richmond
M141087,700 Block of 20th Avenue,94121,5/14/14,2014,Late Payments,37.77374469,-122.4789734,1,Outer Richmond
M141088,300 Block of Monterey Boulevard,94131,5/14/14,2014,Demolition,37.73147016,-122.4431531,7,West of Twin Peaks
M141096,400 Block of Utah Street,94110,5/14/14,2014,Roommate Same Unit,37.76389662,-122.4064364,10,Potrero Hill
M141086,0 Block of San Juan Avenue,94112,5/14/14,2014,Nuisance,37.72436873,-122.4362036,11,Outer Mission
M141089,500 Block of Capp Street,94110,5/14/14,2014,Non Payment,37.75790376,-122.4178193,9,Mission
M141093,1600 Block of North Point Street,94123,5/14/14,2014,Non Payment,37.80387403,-122.4343359,2,Marina
M141085,1600 Block of Palou Avenue,94124,5/13/14,2014,Non Payment,37.73448127,-122.3919121,10,Bayview Hunters Point
M141082,400 Block of Utah Street,94110,5/13/14,2014,Roommate Same Unit,37.76389662,-122.4064364,10,Potrero Hill
M141083,2200 Block of Pacific Avenue,94115,5/13/14,2014,Nuisance,37.79371656,-122.4322795,2,Pacific Heights
M140997,600 Block of Connecticut Street,94107,5/13/14,2014,Owner Move In,37.75868822,-122.3971951,10,Potrero Hill
M141081,1700 Block of La Salle Avenue,94124,5/13/14,2014,Breach,37.73811692,-122.3914168,10,Bayview Hunters Point
M141080,3100 Block of Gough Street,94123,5/13/14,2014,Nuisance,37.80231807,-122.4281845,2,Marina
M140998,200 Block of Lee Avenue,94112,5/13/14,2014,Owner Move In,37.72265394,-122.4541803,7,Oceanview/Merced/Ingleside
M141084,2100 Block of Mission Street,94110,5/13/14,2014,Nuisance,37.76288604,-122.419391,9,Mission
M141077,3400 Block of 26th Street,94110,5/12/14,2014,Breach,37.74904485,-122.4189836,9,Mission
M141079,1100 Block of Lake Street,94118,5/12/14,2014,Breach,37.78641519,-122.4716543,2,Inner Richmond
M141072,4000 Block of 17th Street,94114,5/12/14,2014,Non Payment,37.76243644,-122.4368951,8,Castro/Upper Market
M140996,1700 Block of 15th Street,94103,5/12/14,2014,Owner Move In,37.76638051,-122.4237645,8,Mission
M141075,2200 Block of Mission Street,94110,5/12/14,2014,Nuisance,37.76103977,-122.4192137,9,Mission
M141069,300 Block of Serrano Drive,94132,5/12/14,2014,Breach,37.71901187,-122.4804507,7,Lakeshore
M141063,100 Block of Corbett Avenue,94114,5/12/14,2014,Nuisance,37.76161949,-122.4419613,8,Castro/Upper Market
M141071,4000 Block of 17th Street,94114,5/12/14,2014,Nuisance,37.76243644,-122.4368951,8,Castro/Upper Market
M141070,2300 Block of Scott Street,94115,5/12/14,2014,Access Denial,37.79139882,-122.4394669,2,Pacific Heights
M141065,1800 Block of Stockton Street,94133,5/12/14,2014,Nuisance,37.80276094,-122.4097237,3,North Beach
M141078,1800 Block of 17th Avenue,94122,5/12/14,2014,Nuisance,37.75340592,-122.4742008,7,Inner Sunset
M141064,300 Block of Randolph Street,94132,5/12/14,2014,Breach,37.7142286,-122.4657485,11,Oceanview/Merced/Ingleside
M141073,500 Block of Scott Street,94117,5/12/14,2014,Breach,37.77473257,-122.436103,5,Hayes Valley
M141066,200 Block of Gonzalez Drive,94132,5/12/14,2014,Breach,37.71714835,-122.4756553,7,Lakeshore
M141067,700 Block of Gonzalez Drive,94132,5/12/14,2014,Breach,37.71751347,-122.4805946,7,Lakeshore
M141076,4100 Block of Fulton Street,94121,5/12/14,2014,Nuisance,37.77299247,-122.4761579,1,Outer Richmond
M141074,700 Block of 36th Avenue,94122,5/12/14,2014,Demolition,37.77482735,-122.4962561,1,Outer Richmond
M141068,200 Block of Garces Drive,94132,5/12/14,2014,Breach,37.71563204,-122.4807675,7,Lakeshore
M140994,900 Block of Plymouth Avenue,94112,5/9/14,2014,Owner Move In,37.71913363,-122.4561897,11,Oceanview/Merced/Ingleside
M140991,700 Block of 3rd Avenue,94118,5/9/14,2014,Owner Move In,37.77477087,-122.4606758,1,Inner Richmond
M141059,200 Block of Dolores Street,94103,5/9/14,2014,Breach,37.76520675,-122.4265916,8,Castro/Upper Market
M141056,1500 Block of Bay Street,94123,5/9/14,2014,Breach,37.80321605,-122.4325146,2,Marina
M140990,800 Block of Capp Street,94110,5/9/14,2014,Owner Move In,37.75310805,-122.4173629,9,Mission
M141058,600 Block of Bush Street,94108,5/9/14,2014,Breach,37.79035287,-122.4076956,3,Nob Hill
M141061,200 Block of Dolores Street,94103,5/9/14,2014,Breach,37.76520675,-122.4265916,8,Castro/Upper Market
M140993,100 Block of Cambridge Street,94134,5/9/14,2014,Owner Move In,37.72973949,-122.4195291,9,Excelsior
M140992,1500 Block of Treat Avenue,94110,5/9/14,2014,Owner Move In,37.74569939,-122.4123692,9,Bernal Heights
M141062,2100 Block of Sacramento Street,94109,5/9/14,2014,Nuisance,37.79050896,-122.4282592,2,Pacific Heights
M141057,200 Block of Dolores Street,94103,5/9/14,2014,Breach,37.76520675,-122.4265916,8,Castro/Upper Market
M141060,4400 Block of 23rd Avenue,94114,5/9/14,2014,Breach,37.75238439,-122.4416432,8,Noe Valley
M140995,400 Block of 4th Avenue,94118,5/9/14,2014,Owner Move In,37.78015195,-122.4620017,1,Inner Richmond
M140988,1500 Block of California Street,94109,5/8/14,2014,Owner Move In,37.79062892,-122.4198509,3,Nob Hill
M140967,300 Block of 21st Avenue,94121,5/8/14,2014,Non Payment,37.78124314,-122.4805894,1,Outer Richmond
M140989,1500 Block of California Street,94109,5/8/14,2014,Owner Move In,37.79062892,-122.4198509,3,Nob Hill
M140968,400 Block of Union Street,94133,5/8/14,2014,Breach,37.80063318,-122.4071819,3,North Beach
M140986,1100 Block of IRVING Street,94131,5/8/14,2014,Owner Move In,37.76392721,-122.4700623,5,Inner Sunset
M140987,1400 Block of 44TH Avenue,94122,5/8/14,2014,Owner Move In,37.75958313,-122.5037881,4,Sunset/Parkside
M140984,300 Block of 28th Street,94131,5/8/14,2014,Owner Move In,37.74515347,-122.4301518,8,Noe Valley
M140983,1900 Block of Buchanan Street,94115,5/7/14,2014,Owner Move In,37.78789587,-122.4303305,5,Pacific Heights
M140965,2400 Block of 24th Street,94110,5/7/14,2014,Breach,37.75320466,-122.4038896,10,Mission
M140982,700 Block of Broderick Street,94117,5/7/14,2014,Owner Move In,37.77710704,-122.440004,5,Western Addition
M140966,200 Block of Ivy Street,94102,5/7/14,2014,Condo Conversion,37.77750879,-122.4222607,5,Hayes Valley
M140981,100 Block of Carl Street,94117,5/7/14,2014,Owner Move In,37.76558354,-122.4520916,5,Haight Ashbury
M140985,500 Block of Jersey Street,94114,5/7/14,2014,Owner Move In,37.7502387,-122.4373043,8,Noe Valley
M141055,800 Block of Rhode Island Street,94107,5/7/14,2014,Ellis Act WithDrawal,37.75904333,-122.4019492,10,Potrero Hill
M140962,0 Block of Kissling Street,94103,5/6/14,2014,Nuisance,37.77284602,-122.4146551,6,South of Market
M140961,700 Block of 15th Street,94103,5/6/14,2014,Unapproved Subtenant,37.76710996,-122.4081389,10,Mission
M140958,4400 Block of Fulton Street,94121,5/6/14,2014,Non Payment,37.77284491,-122.4793748,1,Outer Richmond
M140959,600 Block of 15th Avenue,94118,5/6/14,2014,Other Cause,37.7758634,-122.4735615,1,Outer Richmond
M140960,2200 Block of Gough Street,94109,5/6/14,2014,Breach,37.79394863,-122.426493,2,Pacific Heights
M140960,2200 Block of Gough Street,94109,5/6/14,2014,Illegal Use,37.79394863,-122.426493,2,Pacific Heights
M140964,3600 Block of Broderick Street,94123,5/6/14,2014,Breach,37.80395048,-122.4454332,2,Marina
M140963,100 Block of Allison Street,94112,5/6/14,2014,Nuisance,37.71304106,-122.4417958,11,Excelsior
M140978,1600 Block of Jones Street,94109,5/5/14,2014,Owner Move In,37.79608821,-122.4151182,3,Nob Hill
M140957,1700 Block of Eucalyptus Drive,94132,5/5/14,2014,Capital Improvement,37.73117376,-122.4892563,7,Sunset/Parkside
M140980,1700 Block of Golden Gate Avenue,94115,5/5/14,2014,Owner Move In,37.77867201,-122.4393938,5,Western Addition
M140977,1500 Block of Vallejo Street,94109,5/5/14,2014,Owner Move In,37.79684964,-122.4227921,3,Russian Hill
M140979,100 Block of Beaver Street,94114,5/5/14,2014,Owner Move In,37.76542121,-122.4367508,8,Castro/Upper Market
M141022,200 Block of 27th Avenue,94121,5/2/14,2014,Ellis Act WithDrawal,37.7847203,-122.4871494,2,Outer Richmond
M141582,900 Block of Capitol Avenue,94112,5/2/14,2014,Other Cause,37.71912719,-122.4591237,11,Oceanview/Merced/Ingleside
M140976,1000 Block of Carolina Street,94107,5/2/14,2014,Owner Move In,37.75596913,-122.3999316,10,Potrero Hill
M141019,200 Block of 27th Avenue,94121,5/2/14,2014,Ellis Act WithDrawal,37.7847203,-122.4871494,2,Outer Richmond
M140956,2300 Block of Scott Street,94115,5/2/14,2014,Breach,37.79139882,-122.4394669,2,Pacific Heights
M140955,5300 Block of Diamond Heights Boulevard,94131,5/2/14,2014,Non Payment,37.74279226,-122.436288,8,Noe Valley
M141021,200 Block of 27th Avenue,94121,5/2/14,2014,Ellis Act WithDrawal,37.7847203,-122.4871494,2,Outer Richmond
M141020,200 Block of 27th Avenue,94121,5/2/14,2014,Ellis Act WithDrawal,37.7847203,-122.4871494,2,Outer Richmond
M140975,0 Block of Raleigh Avenue,94112,5/1/14,2014,Owner Move In,37.72754303,-122.4420275,11,Outer Mission
M140953,200 Block of Roosevelt Way,94114,5/1/14,2014,Unapproved Subtenant,37.76588327,-122.4403243,8,Castro/Upper Market
M140954,200 Block of Divisadero Street,94117,5/1/14,2014,Roommate Same Unit,37.7717213,-122.4372521,5,Haight Ashbury
M140948,100 Block of Bay Road,94133,4/30/14,2014,Breach,37.80602553,-122.4098882,3,North Beach
M140950,1700 Block of Eucalyptus Drive,94132,4/30/14,2014,Capital Improvement,37.73117376,-122.4892563,7,Sunset/Parkside
M140951,1900 Block of Fell Street,94117,4/30/14,2014,Nuisance,37.77252751,-122.449976,5,Lone Mountain/USF
M140952,100 Block of Allison Street,94112,4/30/14,2014,Demolition,37.71304106,-122.4417958,11,Excelsior
M140949,100 Block of Bay Street,94133,4/30/14,2014,Breach,37.80602553,-122.4098882,3,North Beach
M140938,4400 Block of Fulton Street,94121,4/29/14,2014,Breach,37.77284491,-122.4793748,1,Outer Richmond
M140938,4400 Block of Fulton Street,94121,4/29/14,2014,Nuisance,37.77284491,-122.4793748,1,Outer Richmond
M140938,4400 Block of Fulton Street,94121,4/29/14,2014,Late Payments,37.77284491,-122.4793748,1,Outer Richmond
M140974,1100 Block of Leavenworth Street,94109,4/29/14,2014,Owner Move In,37.79184615,-122.4158086,3,Nob Hill
M140947,300 Block of Fillmore Street,94117,4/29/14,2014,Nuisance,37.77258279,-122.4304632,5,Hayes Valley
M140944,1300 Block of Golden Gate Avenue,94115,4/29/14,2014,Nuisance,37.7795136,-122.4327848,5,Western Addition
M140759,300 Block of Silver Street,94112,4/29/14,2014,Owner Move In,37.72859469,-122.42844,11,Excelsior
M140946,300 Block of Fillmore Street,94117,4/29/14,2014,Nuisance,37.77258279,-122.4304632,5,Hayes Valley
M140942,4200 Block of 23rd Avenue,94114,4/29/14,2014,Breach,37.75271763,-122.4380659,8,Noe Valley
M140945,4200 Block of Cesar Chavez Street,94131,4/29/14,2014,Nuisance,37.74727247,-122.4351542,8,Noe Valley
M140939,800 Block of BROADWAY Street,94133,4/29/14,2014,Non Payment,37.79737616,-122.4111223,3,Chinatown
M140940,800 Block of Broadway Street,94133,4/29/14,2014,Breach,37.79737616,-122.4111223,3,Chinatown
M140941,2200 Block of Pacific Avenue,94115,4/29/14,2014,Breach,37.79371656,-122.4322795,2,Pacific Heights
M140943,2300 Block of Mission Street,94110,4/29/14,2014,Non Payment,37.75943812,-122.4190603,9,Mission
M140971,600 Block of Natoma Street,94103,4/28/14,2014,Ellis Act WithDrawal,37.77757755,-122.411097,6,South of Market
M140937,200 Block of 9th Street,94103,4/28/14,2014,Nuisance,37.77481706,-122.412845,6,South of Market
M140935,200 Block of Clinton Park,94103,4/28/14,2014,Late Payments,37.76910326,-122.425645,8,Mission
M140758,1100 Block of Fell Street,94117,4/28/14,2014,Owner Move In,37.77422338,-122.4367866,5,Hayes Valley
M140972,600 Block of Natoma Street,94103,4/28/14,2014,Ellis Act WithDrawal,37.77757755,-122.411097,6,South of Market
M140973,600 Block of Natoma Street,94103,4/28/14,2014,Ellis Act WithDrawal,37.77757755,-122.411097,6,South of Market
M140936,600 Block of Green Street,94133,4/28/14,2014,Breach,37.79934198,-122.4098194,3,Chinatown
M140934,1200 Block of California Street,94109,4/25/14,2014,Breach,37.79125717,-122.4149177,3,Nob Hill
M140934,1200 Block of California Street,94109,4/25/14,2014,Nuisance,37.79125717,-122.4149177,3,Nob Hill
M140757,1200 Block of 39th Avenue,94122,4/25/14,2014,Owner Move In,37.76355883,-122.4985522,4,Sunset/Parkside
M140932,300 Block of Corbett Avenue,94114,4/25/14,2014,Breach,37.7591355,-122.4461365,8,Castro/Upper Market
M140931,900 Block of Eddy Street,94109,4/25/14,2014,Nuisance,37.78252242,-122.4232744,5,Western Addition
M140933,900 Block of Franklin Street,94109,4/25/14,2014,Breach,37.78339396,-122.4225369,5,Western Addition
M140969,600 Block of 33rd Avenue,94121,4/24/14,2014,Ellis Act WithDrawal,37.77683938,-122.4931751,1,Outer Richmond
M140756,0 Block of Teddy Avenue,94134,4/24/14,2014,Owner Move In,37.7134307,-122.4032524,10,Visitacion Valley
M140926,900 Block of Stockton Street,94108,4/24/14,2014,Breach,37.79449189,-122.4080596,3,Chinatown
M140877,1000 Block of Natoma Street,94103,4/24/14,2014,Breach,37.77266937,-122.4171289,6,Mission
M140878,600 Block of Stockton Street,94108,4/24/14,2014,Illegal Use,37.7917658,-122.4074893,3,Nob Hill
M140927,100 Block of Font Boulevard,94132,4/24/14,2014,Breach,37.71554505,-122.4736299,7,Lakeshore
M140928,100 Block of Font Boulevard,94132,4/24/14,2014,Breach,37.71554505,-122.4736299,7,Lakeshore
M140930,0 Block of Edgar Place,94112,4/24/14,2014,Demolition,37.7208956,-122.4522362,11,Oceanview/Merced/Ingleside
M140929,400 Block of Serrano Drive,94132,4/24/14,2014,Breach,37.71901187,-122.4804507,7,Lakeshore
M140873,1300 Block of Pacific Avenue,94109,4/23/14,2014,Breach,37.7955989,-122.4176601,3,Russian Hill
M140754,200 Block of Dorland Street,94114,4/23/14,2014,Owner Move In,37.76213922,-122.429547,8,Castro/Upper Market
M140876,1000 Block of Howard Street,94103,4/23/14,2014,Breach,37.77823522,-122.4091587,6,South of Market
M140872,0 Block of Fair Oak Street,94110,4/23/14,2014,Nuisance,37.75590796,-122.4242972,8,Mission
M140755,700 Block of church Street,94114,4/23/14,2014,Owner Move In,37.7584855,-122.4281572,8,Castro/Upper Market
M140874,1700 Block of Franklin Street,94109,4/23/14,2014,Illegal Use,37.7906296,-122.4239999,2,Pacific Heights
M140875,2100 Block of Taylor Street,94133,4/23/14,2014,Breach,37.80216358,-122.4145184,3,Russian Hill
M140868,0 Block of Cumberland Street,94110,4/22/14,2014,Breach,37.75915159,-122.4247334,8,Mission
M140867,500 Block of John Muir Drive,94132,4/22/14,2014,Breach,37.71433481,-122.4920479,7,Lakeshore
M140870,300 Block of Fillmore Street,94117,4/22/14,2014,Nuisance,37.77258279,-122.4304632,5,Hayes Valley
M140871,300 Block of Fillmore Street,94117,4/22/14,2014,Nuisance,37.77258279,-122.4304632,5,Hayes Valley
M140869,100 Block of 6th Street,94103,4/22/14,2014,Nuisance,37.78079208,-122.4083857,6,South of Market
M140863,300 Block of Serrano Drive,94132,4/21/14,2014,Breach,37.71901187,-122.4804507,7,Lakeshore
M140751,700 Block of Ashbury Street,94117,4/21/14,2014,Owner Move In,37.76813859,-122.4466254,5,Haight Ashbury
M140866,500 Block of 41st Avenue,94121,4/21/14,2014,Roommate Same Unit,37.77834292,-122.501871,1,Outer Richmond
M140865,1300 Block of 46th Avenue,94122,4/21/14,2014,Breach,37.76135165,-122.5060627,4,Sunset/Parkside
M140750,300 Block of Silliman Street,94134,4/21/14,2014,Owner Move In,37.73038383,-122.4085721,9,Portola
M140753,0 Block of 28th Street,94110,4/21/14,2014,Owner Move In,37.74556203,-122.423384,8,Noe Valley
M140861,200 Block of 16th Avenue,94118,4/21/14,2014,Capital Improvement,37.78338521,-122.4753723,1,Outer Richmond
M140858,700 Block of Frederick Street,94122,4/21/14,2014,Nuisance,37.7659078,-122.4561869,5,Inner Sunset
M140856,2300 Block of Scott Street,94115,4/21/14,2014,Breach,37.79139882,-122.4394669,2,Pacific Heights
M140864,0 Block of Chumasero Drive,94132,4/21/14,2014,Breach,37.71323913,-122.4729724,7,Lakeshore
M140752,2200 Block of 38th Avenue,94116,4/21/14,2014,Owner Move In,37.74495385,-122.4961755,4,Sunset/Parkside
M140860,1600 Block of Alabama Street,94110,4/21/14,2014,Breach,37.74663604,-122.4105229,9,Bernal Heights
M140859,1300 Block of 46th Avenue,94122,4/21/14,2014,Breach,37.76135165,-122.5060627,4,Sunset/Parkside
M140862,200 Block of Garces Drive,94132,4/21/14,2014,Breach,37.71563204,-122.4807675,7,Lakeshore
M140854,1400 Block of California Street,94109,4/18/14,2014,Breach,37.79082624,-122.4182041,3,Nob Hill
M140855,200 Block of 9th Street,94103,4/18/14,2014,Breach,37.77481706,-122.412845,6,South of Market
M140853,1700 Block of Hyde Street,94109,4/18/14,2014,Nuisance,37.79681335,-122.4184963,3,Russian Hill
M140853,1700 Block of Hyde Street,94109,4/18/14,2014,Illegal Use,37.79681335,-122.4184963,3,Russian Hill
M140852,111100 Block of Cole Street,94117,4/18/14,2014,Other Cause,37.76360443,-122.4495851,5,Haight Ashbury
M140749,0 Block of Miramar Avenue,94112,4/18/14,2014,Owner Move In,37.71912973,-122.4581009,11,Oceanview/Merced/Ingleside
M140857,2900 Block of Pine Street,94115,4/18/14,2014,Condo Conversion,37.78664015,-122.4443951,2,Presidio Heights
M140925,700 Block of CAPP Street,94110,4/17/14,2014,Ellis Act WithDrawal,37.75470644,-122.4175135,9,Mission
M140922,700 Block of CAPP Street,94110,4/17/14,2014,Ellis Act WithDrawal,37.75470644,-122.4175135,9,Mission
M140851,1000 Block of Eddy Street,94115,4/17/14,2014,Illegal Use,37.78232123,-122.4257633,5,Western Addition
M140748,1500 Block of Lombard Street,94123,4/17/14,2014,Owner Move In,37.80087469,-122.4269791,2,Marina
M140849,1000 Block of Ingerson Avenue,94124,4/17/14,2014,Roommate Same Unit,37.71959974,-122.393957,10,Bayview Hunters Point
M140924,700 Block of CAPP Street,94110,4/17/14,2014,Ellis Act WithDrawal,37.75470644,-122.4175135,9,Mission
M140848,1000 Block of Ingerson Avenue,94124,4/17/14,2014,Late Payments,37.71959974,-122.393957,10,Bayview Hunters Point
M140920,700 Block of Capp Street,94110,4/17/14,2014,Ellis Act WithDrawal,37.75470644,-122.4175135,9,Mission
M140921,700 Block of CAPP Street,94110,4/17/14,2014,Ellis Act WithDrawal,37.75470644,-122.4175135,9,Mission
M140923,700 Block of CAPP Street,94110,4/17/14,2014,Ellis Act WithDrawal,37.75470644,-122.4175135,9,Mission
M140850,1000 Block of Eddy Street,94115,4/17/14,2014,Illegal Use,37.78232123,-122.4257633,5,Western Addition
M140747,1300 Block of 28th Avenue,94122,4/16/14,2014,Owner Move In,37.7622032,-122.4867742,4,Sunset/Parkside
M140838,500 Block of Vienna Street,94112,4/16/14,2014,Other Cause,37.71972509,-122.4310579,11,Excelsior
M140847,6800 Block of Geary Street,94121,4/16/14,2014,Other Cause,37.77984944,-122.4927759,1,Outer Richmond
M140841,2100 Block of Stockton Street,94133,4/16/14,2014,Breach,37.80557161,-122.4101489,3,North Beach
M140843,1600 Block of Leavenworth Street,94109,4/16/14,2014,Breach,37.79634413,-122.4168588,3,Russian Hill
M140844,6800 Block of Geary Street,94121,4/16/14,2014,Other Cause,37.77984944,-122.4927759,1,Outer Richmond
M140845,6800 Block of Geary Street,94121,4/16/14,2014,Other Cause,37.77984944,-122.4927759,1,Outer Richmond
M140846,6800 Block of Geary Street,94121,4/16/14,2014,Other Cause,37.77984944,-122.4927759,1,Outer Richmond
M140746,100 Block of Bernard Street,94109,4/16/14,2014,Owner Move In,37.79615896,-122.4159071,3,Nob Hill
M140840,900 Block of Post Street,94109,4/16/14,2014,Illegal Use,37.78717352,-122.4176413,3,Nob Hill
M140842,1000 Block of Scott Street,94115,4/16/14,2014,Breach,37.77916217,-122.4369999,5,Western Addition
M140839,1700 Block of Lane Street,94124,4/16/14,2014,Breach,37.73131812,-122.3903895,10,Bayview Hunters Point
M140745,600 Block of Spruce Street,94118,4/15/14,2014,Owner Move In,37.78287729,-122.4534789,2,Presidio Heights
M140823,400 Block of plymouth Avenue,94112,4/15/14,2014,Nuisance,37.71449016,-122.4561359,11,Oceanview/Merced/Ingleside
M140821,0 Block of Franklin Street,94102,4/15/14,2014,Nuisance,37.77453628,-122.4207413,5,Hayes Valley
M140743,2000 Block of 28th Avenue,94116,4/15/14,2014,Owner Move In,37.74914914,-122.4858613,4,Sunset/Parkside
M140744,1500 Block of Waller Street,94117,4/15/14,2014,Owner Move In,37.76871504,-122.4499989,5,Haight Ashbury
M140820,300 Block of Harvard Street,94134,4/15/14,2014,Non Payment,37.72532731,-122.4200575,9,Excelsior
M140822,400 Block of Plymouth Avenue,94112,4/15/14,2014,Roommate Same Unit,37.71449016,-122.4561359,11,Oceanview/Merced/Ingleside
M140837,400 Block of Plymouth Avenue,94112,4/15/14,2014,Non Payment,37.71449016,-122.4561359,11,Oceanview/Merced/Ingleside
M140817,1200 Block of Arguello Boulevard,94122,4/14/14,2014,Nuisance,37.76568735,-122.4577101,5,Inner Sunset
M140818,700 Block of Frederick Street,94122,4/14/14,2014,Nuisance,37.7659078,-122.4561869,5,Inner Sunset
M140741,200 Block of Ashbury Street,94117,4/14/14,2014,Owner Move In,37.7732529,-122.4476609,5,Lone Mountain/USF
M140815,1200 Block of Arguello Boulevard,94122,4/14/14,2014,Breach,37.76568735,-122.4577101,5,Inner Sunset
M140816,1200 Block of Arguello Boulevard,94122,4/14/14,2014,Breach,37.76568735,-122.4577101,5,Inner Sunset
M140814,1200 Block of Arguello Boulevard,94122,4/14/14,2014,Nuisance,37.76568735,-122.4577101,5,Inner Sunset
M140811,800 Block of Burnett Avenue,94131,4/14/14,2014,Nuisance,37.74880298,-122.4449555,8,Twin Peaks
M140813,100 Block of Bucareli Drive,94132,4/14/14,2014,Breach,37.71640858,-122.4806135,7,Lakeshore
M140819,1900 Block of Divisadero Street,94115,4/14/14,2014,Roommate Same Unit,37.78760478,-122.4402283,2,Pacific Heights
M140812,300 Block of Serrano Drive,94132,4/14/14,2014,Breach,37.71901187,-122.4804507,7,Lakeshore
M140742,2500 Block of 30th Avenue,94116,4/14/14,2014,Owner Move In,37.73973131,-122.4873507,4,Sunset/Parkside
M140810,1400 Block of Broadway Street,94109,4/11/14,2014,Breach,37.79613505,-122.4209518,3,Russian Hill
M140805,4400 Block of Fulton Street,94121,4/11/14,2014,Nuisance,37.77284491,-122.4793748,1,Outer Richmond
M140804,2300 Block of 25th Avenue,94116,4/11/14,2014,Nuisance,37.74369772,-122.4822552,4,Sunset/Parkside
M140806,300 Block of Garces Drive,94132,4/11/14,2014,Breach,37.71627354,-122.4824394,7,Lakeshore
M140919,3500 Block of San Bruno Avenue,94134,4/11/14,2014,Non Payment,37.71702025,-122.3999879,10,Visitacion Valley
M140807,0 Block of Fuente Avenue,94132,4/11/14,2014,Breach,37.71939754,-122.4779927,7,Lakeshore
M140803,2300 Block of 25TH Avenue,94116,4/11/14,2014,Late Payments,37.74369772,-122.4822552,4,Sunset/Parkside
M140809,300 Block of Arballo Drive,94132,4/11/14,2014,Nuisance,37.72012459,-122.4831062,7,Lakeshore
M140808,800 Block of Gonzalez Drive,94132,4/11/14,2014,Nuisance,37.71751347,-122.4805946,7,Lakeshore
M140801,2300 Block of Mission Street,94110,4/10/14,2014,Breach,37.75943812,-122.4190603,9,Mission
M140802,2300 Block of Mission Street,94110,4/10/14,2014,Breach,37.75943812,-122.4190603,9,Mission
M140798,0 Block of Parkridge Drive,94131,4/10/14,2014,Breach,37.75115247,-122.4456687,8,Twin Peaks
M140798,0 Block of Parkridge Drive,94131,4/10/14,2014,Illegal Use,37.75115247,-122.4456687,8,Twin Peaks
M140797,200 Block of 9th Street,94103,4/10/14,2014,Breach,37.77394504,-122.4119382,6,South of Market
